,Unnamed: 0,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate,LEMM,Unnamed: 0.1
1045,1045,False,False,False,False,False,False,False,False,False,False,He take interruption Bassem making much sense debate .,
1046,1046,True,False,False,False,False,True,True,False,False,False,"Let ' reverse roll ! Black racist cop rich bianchi community . ( ' prove racist ) When bianco man get upset intolerable condition . We unload numerous clip high caliber ammo point blank range audacity questioning authority . All Americans need full alert elitist agenda set president questioning authority . The elitist upper-class problem . Prison culture CIA drug Cartels . Exporting job importing cheap labor , While elitist get bailed support corrupt system . We turn around c get past race issue Govt . incites divide working classe , hardly call working class Govt put everyone work . We homeless schoolroom . Let u get Western histories role grandes money play clusterfuck designed destroy Nation Shattered point . We got back , ask .",
1047,1047,True,True,False,False,False,False,False,False,False,False,This moron discussion peaceful ? Their burning nation ' flag idiot . Even though ' suppose old knowledge . They baby making noise .,
1048,1048,False,False,False,False,False,False,False,False,False,False,This CIA agent provocateur operative kick-start riot New American Civil War . He ' Africans American rehearsed `` Ebonics '' transparent .,
1049,1049,True,True,False,True,False,True,True,False,False,False,Can someone shoot black moronic ? That would make giggle inside : ),
1050,1050,True,True,False,True,True,False,False,False,False,False,You people sick ! This man speaking truth ' mad . Trying justified young boy nothing shot killed smh . Y ' demons disease overland ! I ' glad sun burn ass extinction planet back ! Half animal half devil cave beast ! ! !,
1051,1051,True,True,True,True,False,True,False,False,False,True,The world changing im crazed police id dam isi gon na come thats time kill faucks,
1052,1052,False,False,False,False,False,False,False,False,False,False,"CNN propaganda part , people let listen Ferguson .",
1053,1053,True,True,False,False,False,False,False,False,False,False,What waste time talking idiot . `` You know Im gots . '' `` I ' believe I wanna believe . `` - Yup- hell fact evidence . Loser .,
1054,1054,True,True,False,False,False,False,False,False,False,False,"News fucktards ........... puppet protagonist , , , , , paid liar",
1055,1055,False,False,False,False,False,False,False,False,False,False,Bassem right express .... freedom expression ..... We right .... Its amendment Constitution ..... I dont thought CNN competent .,
1056,1056,True,True,False,False,False,False,False,False,False,False,"guy riot work ? Orrrr , let reckon fuck day nothing .",
1057,1057,False,False,False,False,False,False,False,False,False,False,Olli. Masri 100 % right say better .,
1058,1058,False,False,False,False,False,False,False,False,False,False,Can anyone telling racist white man shoot black man ? Is racist black man shoot white man ? Why case turn instantly ethnic one make sense .,
1059,1059,True,True,False,False,False,False,False,False,False,False,Racial profiling police intimidation ? He robbed store got killed result . Frakkin excuse man . Black people ' get arrested commit vigorous arm robbery . When black people get violent ' fear getting put like animal . He actually avowed ' worry warrant . lol . Freaking piece human garbage .,
1060,1060,True,True,False,False,True,False,False,False,False,False,Wrong Mother Fucker . No shoot detained,
1061,1061,False,False,False,False,False,False,False,False,False,False,"Black white offense seems major topic u Ferguson case . I came brag Finns cop used firearm 6 time last year , 2 time towards human , 2 time warn 2 time kill wounded animal . 5 billion ppl 0,5 gun per caput .",
1062,1062,False,False,False,False,False,False,False,False,False,False,"headers read , When protester take far",
1063,1063,True,False,False,False,False,True,False,False,False,True,This Muslim man anything mind peace . He want stir dissonance trouble among Americans using racist accusation . THAT IS HER MAN TARGET .,
1064,1064,True,True,False,False,False,False,False,False,False,False,"Added another imbecile bunch , reporter incompetent bastard",
1065,1065,True,True,False,True,False,False,False,False,False,False,This interviewer right . This guy show respect paramilitary constable killing getting away . Ha !,
1066,1066,True,True,False,False,False,False,False,False,False,False,You witless people,
1067,1067,True,True,False,False,False,False,False,False,False,False,bassem I thoughts walmart hiring holiday . get job loser ! ! !,
1068,1068,False,False,False,False,False,False,False,False,False,False,Teen face life prison pot brownie . 90 year old man get arrested feeding poor . Police officer set free fees whatsoever killing teenager . Don ' people behold wrong ?,
1069,1069,False,False,False,False,False,False,False,False,False,False,`` know I ' askin '' ... wow,
1070,1070,True,False,False,False,False,True,True,False,False,False,"YEah You right 1 white shot black hell break lose , negro shot black protest maybe begun protest black shotting black , buy thier story ,",
1071,1071,True,False,False,False,False,True,True,False,False,False,"Allows Steal convenience store let go punch cop face get shot 6 time , let get negro people white apologist run throughout street setting building fire , fucking dirty gutter rat vida welfare causing violence , look rest black people vivo ... dirties Ebola plague ridden continent , lucky white country come cure dumb ass .",
1072,1072,True,True,False,False,True,False,False,False,False,False,I ' dude dammit punk police,
1073,1073,True,False,False,False,False,True,True,False,False,False,What stupid arab . Police shoot apprehending ? Lmao That ' work attacked !,
1074,1074,False,False,False,False,False,False,False,False,False,False,5:09 plain n simple veracity,
1075,1075,False,False,False,False,False,False,False,False,False,False,Lmfao dude taking like ? ? ? -_\ I hear speak I ' know ' saying ! Smh,
1076,1076,False,False,False,False,False,False,False,False,False,False,"I understand anger , war answered !",
1077,1077,False,False,False,False,False,False,False,False,False,False,Iz nuffinz !,
1078,1078,True,True,False,True,False,True,True,False,False,False,"What misinformed coward , full emotion , estrogen apathy . And hell come ? Fuckin racially ambiguous blackwashed loudmouth . They really chose wretched man interview .",
1079,1079,True,True,False,False,True,False,False,False,False,False,"That douche angry , I understand",
1080,1080,True,True,False,True,False,False,False,False,False,False,Let ' gets straight present fact mass medium beginning . 18 yr old ( legal aspect adult ) robs convince store . The criminal later flees seen aprehended policeman . Resists arrest altercation occurs two . The policeman ( every case similar us force ) . Criminal killed . The killing go court . A randomly selected jury avis evidence hears witness pertain case . Radom juries reach unanimous verdict guilty . Im sorry marchers I ' DEMOCRACY !,
1081,1081,False,False,False,False,False,False,False,False,False,False,Do protestors work residing ? ? get ( time ) ....,
1082,1082,False,False,False,False,False,False,False,False,False,False,"If people would obedience law , like normal human being . This would never happen . < - WINNER",
1083,1083,False,False,False,False,False,False,False,False,False,False,No indictment ... transference right along .,
1084,1084,True,False,False,False,False,True,True,False,False,False,If act iike animal get treated like animal,
1085,1085,False,False,False,False,False,False,False,False,False,False,Michael Smerconish + Pirating .,
1086,1086,True,True,False,True,False,False,False,False,False,False,"Sure ... totally looked FACTUAL evidence trial ... More like special treatment . THOUGH HEY , knew going happen , ?",
1087,1087,True,True,False,False,False,False,False,False,False,False,Thee tellin fact steal swisher sweet value life ... Just admit racist quit bunch FAGGOTT bitch,
1088,1088,True,False,False,False,False,True,True,False,False,False,"Proof Blacks victim : 1 . Statistically Cops kill white black , even bianca see required save life cost , place like Ferguson lose mind . 2 . Statistically 93 % murdered nigger killed black , blanca composed 3 % murderer 4 % race . 3 . Whites slavery black first , 150 year . This Europeans ( race started America later bondage Africans ) began searching North Africa establish trade good natives . From 1520s late 1600s white enslaved first . Later table turned . This boy woman called 'Karma . ' 4 . Statistically 50 % murder US alone Blacks , despite making 14.1 % entire US population , despite white make 63 % US population make 46 % murder . 5 . Caucasians make 38 % welfare recipient black making 39 % . This seem extreme realize 39 % ( black ) consists 14.1 % , whith 38 % ( white ) making 63 % US . Meaning individual black person 5 time likely white utilize welfare .",
1089,1089,True,True,False,False,False,True,True,False,False,False,White man ' finish sentence America requisite wake ! ! truth murder !,
1090,1090,False,False,False,False,False,False,False,False,False,False,I ' sure avoid getting mec ' taxi cab .,
1091,1091,True,True,False,True,True,False,False,False,False,False,FUCK MEDIA Bassem right find something real investigate . You ' exaggerating want viewing MONEY . FUCK YOU SELFISH FUCKS These people DASTARDLY . I ' know bare NASTY self .,
1092,1092,False,False,False,False,False,False,False,False,False,False,CNN youse guy go far I ' tell bad going happen bad going benefit I ' care much money Ellen better like rest careful put put Russia meticulous kid,
1093,1093,False,False,False,False,False,False,False,False,False,False,man need grow .,
1094,1094,True,False,False,False,False,True,True,False,False,True,"Shoot apprehend ? Easier said done .. When evidence presented , Michael brown still attackin darren shot twice .... People misconception , like movie , one sidearm shot anyplace body , disable molester . This untrue belief .. There case people still assault running ' shot 2-3 time . For god sake , 50 cent shot 9 time ' alive ... When ' attacked 6 ft 3 200 somthing pound person , ' back , hard say I '' goin shoot apprehend . Had michael brown copnducted like gentleman , happened . He aggresive piece shit , muslim merde head ' best . He ' filled rage answer anything . Progression arriving tolerance violence .",
1095,1095,False,False,False,False,False,False,False,False,False,False,"It ' Brown , daily killed non-whites white cop ' reality .",
1096,1096,True,True,False,False,False,False,False,False,False,False,How guy hired ? What asinine,
1097,1097,True,True,False,False,False,False,False,False,False,False,This fella moron .,
1098,1098,True,True,False,False,False,False,False,False,False,False,Cnn ... touch .. close brainless .. people watching comedy reporting.lol,
1099,1099,True,True,False,False,True,False,False,False,False,False,"Bassem Masri criminal , thug psychopath . He credibility , humanist . He need blockaded jail cell . Time rubber-room straight-jacket Bassem . Get intellectually dishonest butt community .",
1100,1100,True,True,False,False,False,False,False,False,False,False,CNN jest !,
1101,1101,True,True,False,True,False,False,False,False,False,False,I wonder police expect happen continually abuse kill people ? Do honestly expect public nothin ? Pour lay back take let cop turn one prodigious street gang allowed kill without consequence ? Even rat cornered defend ..,
1102,1102,True,True,False,False,True,False,False,False,False,False,`` I ' want son death vain . '' `` LET 'S BURN THIS BASTARD DOWN ! '' Daft fuck destroying livelihood . Peaceful protest fucking as .,
1103,1103,False,False,False,False,False,False,False,False,False,False,This blokes hero .,
1104,1104,False,False,False,False,False,False,False,False,False,False,Did say sound spitting `` Arabia expression '' ?,
1105,1105,False,False,False,False,False,False,False,False,False,False,Whoa ! ! !,
1106,1106,False,False,False,False,False,False,False,False,False,False,I believe indecent unessacerry event one person shot . Mr. Brown stole something ' intirely police officer fault .,
1107,1107,True,True,False,True,False,False,False,False,False,False,"This genuine failure leadership Presidential United States . This nice town , Ferguson , declared state emergency . It put martial law , federal troop stuffed town , non-residents pushed . Somebody knew going another riot . But ... Chairmen ? He want offend calico community . He want anyone else obtain shot . So let 'er burn baby burn . Seems , real leader could way . Mr. Chairman , sir , failed reprehensibly - I accuse .﻿",
1108,1108,False,False,False,False,False,False,False,False,False,False,"anybody know irradiating commercial strawberry seed , mine wont germinate ?",
1109,1109,True,False,False,False,False,True,True,False,False,False,Arabs Hate black people . This ISIS sympathizer wanting call community . Nonsense .,
1110,1110,True,False,False,False,False,True,True,False,False,False,I ' life understand people think Mike Brown martyr cause . The man criminal . Are black people criminal ? Absolutely . Be white criminal ? Hispanic criminal ? You betcha . If situation EXACTLY errand overturned would issue .,
1111,1111,False,False,False,False,False,False,False,False,False,False,Well doing 👍,
1112,1112,False,False,False,False,False,False,False,False,False,False,"Old man way tried forever well working , look .",
1113,1113,False,False,False,False,False,False,False,False,False,False,3:44 U wat im hatin,
1114,1114,True,True,False,False,False,False,False,False,False,False,Without badge bitch half . So goddamn police ! !,
1115,1115,True,True,False,False,True,True,True,False,False,False,"THIS ARAB PIECE OF DAMMIT , , , ACTING LIKE HE GETS HARRASSED , , HE OR HIS PARENTS OWN A STORE AND YET HE ACTS LIKE HE GETS TREATED LIKE BLACK PEOPLE JK ... people steal store , , witless piece shit",
1116,1116,False,False,False,False,False,False,False,False,False,False,It ' people like guy make America shake head . Nawamsain ' ? Not fuck ' .,
1117,1117,True,True,False,True,True,False,False,False,False,False,"Police barbaric affect each . It ' black issue , made `` negra '' issue ' people black tend stop listening . End racial profiling police ' fuck everyone ? Police ' care WHAT color , policeman fuck . If look youtube notice brutality discriminate . So halts racial bullshit , want cop finally held accountable powertripping actions , need realize playing whole `` I ' calico , black , black '' card , make people black feel le sympathetic every race issue .",
1118,1118,False,False,False,False,False,False,False,False,False,False,CHRISTIANO ROCK !,
1119,1119,False,False,False,False,False,False,False,False,False,False,The alright CNN anchor I ever seen ...,
1120,1120,True,False,False,False,False,True,False,False,False,True,Islamic Terrorist insighting hatred violence disguise african citizen time american citizen realise true opponents islam black white people,
1121,1121,True,True,False,False,False,False,False,False,False,False,Fuck CNN corrupt devil worshiping fool,
1122,1122,True,True,False,False,False,False,False,False,False,False,This guy dumbass . He claim oversight hired thug took phone shot round without evidence back claim .,
1123,1123,True,True,False,False,False,False,False,False,False,False,Mike brown father NOT procuring .... got caught video saying `` Burn bitch `` reffering Ferguson ................ mec interviwing thug given air time .............,
1124,1124,True,False,False,False,False,True,True,False,False,False,"Brown isused excuse loot take people shit destroy neighborhood , haaaa emblematic ghetto bullshit . Ya ' even hood , ya ghetto skanky collecting free rent govt gunfight govt . occupy Wall Street fagets nothing else , go clean highway ! ! ! ! !",
1125,1125,False,False,False,False,False,False,False,False,False,False,WTF ! ! Isn ' guy ai mugged iphone 6 ferguson ? ? That video hilarious ! !,
1126,1126,False,False,False,False,False,False,False,False,False,False,"* WHAT DOES TRAYVON MARTIN AND MICHAEL BROWN HAVE IN COMMON ? * * THE AUTHENTIC REASON BEHIND THE RIOTS THAT NO ONE DARE SPEAK OF . * As Zimmerman case common factor race monger like Al Sharpton , CNN MSNBC whipping negra community see racism racism injustice injustice . Give year two I promise , WILL another Zimmerman Michael Brown style case . * Nonetheless greatest question WHY similar case ? * Because rather face REAL racine cause multiple problem suffered black Americans - impoverished , high crime , higher black black murder rate , far easier turn blind eye , point finger shout RACISM ! * SO WHAT IS THE ROOT CAUSE OF BLACK PROBLEMS IN AMERICA IF ITS NOT RACISM ? * The rooted cause break black American family high number fatherless kid growing single parent home . The government statistic disclosing child born fatherless home likely drop school , likely history unemployment , high chance destitute , likely serve time penitentiary - list go . When look fact 70 % black kiddies grow fatherless abode compared 24 % blanca child see number beginning clarified WHY black poverty black felonies high amongst black America 70 % black mother welfare . Complied dysfunctional gangster-rap culture glorifies promiscuity , narcotic dealer abuse woman power gun , see difficulty beginning emerge motive death Trayvon Martin Michael Brown begins come clear . Black Americans , 13 % minority , 54 % dying probably 54 % murdering . That need said . So black culture violence financed welfare system . * CONCLUSION * * Like said - WILL BE another `` race based case '' sooner latter - fact NEVER end . As long race monger like Sharpton , CNN MSNBC continue promote idea racism rather breakdown black American family another Ferguson around corner ! *",
1127,1127,False,False,False,False,False,False,False,False,False,False,"How several shot disable one guy ? If officer felt threatened calling backup ? How many shot one man can not ongoing threaten another ? With transcript witness evidence released seems question unanswered answered , I pray involved might find peace terrible encounter . Amen",
1128,1128,True,True,False,False,True,True,False,False,False,False,My thought `` waste skin ' catching desert 3300fps make popular guy `` free people enabling '' party . But I ' live bookend nations . The rest libshits ' ought justice know MAJORITY Real Americans despise every pathway . Know It . Every day continue exist ying must yang motherjumper !,
1129,1129,True,True,False,False,True,False,False,False,False,False,"Whoa , -hole make CNN interviewer seem reasonable balanced ....",
1130,1130,True,True,False,False,False,False,False,False,False,False,Never argue idiots,
1131,1131,False,False,False,False,False,False,False,False,False,False,Therefore ratchet ! lol,
1132,1132,True,True,True,True,False,True,False,False,False,True,STFU YOU MUSLIM PIECE OF SHIT ! cop fired ten round as . better still ... let cut head pour pig blood throat . I willing wagering dirty fckn Islamic louse set feu even black .,
1133,1133,False,False,False,False,False,False,False,False,False,False,I made song handling Ferguson issue today . Please listen thank Tha Bigger Picture - SoundCloud Listen Tha Bigger Photographed Kool D # np # SoundCloud http : //soundcloud.com/derek-savage-3/tha-bigger-picture,
1134,1134,True,True,False,False,True,False,False,False,False,False,Michael Smerconish little slutty . I like subtly try insult guy blokes laugh . This really spectacle low CNN stoop wastes hole CNN become .. And piece as sucking work Michael Smerconish . I guess wonder home DO N'T WATCH CNN . ( CRAP NEWS NETWORK ),
1135,1135,False,False,False,False,False,False,False,False,False,False,"NO THANKSGIVEN OR CHRISTMAS Owners Business Looted , stole , Burned good cause NONE FOR YEARS TO COME , These People NOTHING except serve one Burned . Maggio God mercy I WOULD NOT .",
1136,1136,False,False,False,False,False,False,False,False,False,False,The grand jury amd processor much power justice system amd connection police department ' I ' sayin openly,
1137,1137,True,True,False,True,False,False,False,False,False,False,"They protecting serving u , people adores Michael Brown . The guy deserved killed , cry ...",
1138,1138,False,False,False,False,False,False,False,False,False,False,"If cop shot white guy , would riot . But since shot black mec , everyone seems think black . Look evidence skin color . Everyone constantly throw race card crap like .",
1139,1139,True,True,False,True,False,True,True,False,False,False,"I find amusing protester claim ' fighting racism yet blind racism . There numerous report black people attacking white people . Just couple day ago , reported white man beaten death hammer black teen St. Louis . Yeah clearly racial intending . Goddam hypocrite .",
1140,1140,False,False,False,False,False,False,False,False,False,False,"SPECTACULAR ! ! They ' ( media-slaves ) u wait speak , , get lost next tragedy .. ' mockery happening ' going since thee origin USA . Nøbody free . Thee illusion genuine . & thee struggle . & ' experiencing collided experiment . Psychological warfare attrition . In typing , ,always aware baiting .. ' allow `` create 'helter skelter '",
1141,1141,True,True,False,True,False,False,False,False,False,False,"Michael Brown , rob store assaulted store owner . Then fought constabulary officer Darren Wilson police window went officer gun , shot killed . Brown shirt saying I ' armed . This happens criminal activity , regardless color skin . A linch mob mentality get way , public pressure fact support Browns activity day . Some wonder Brown wanted fatalities ( suicide ) cop families did suing .",
1142,1142,True,True,False,False,True,False,False,False,False,False,goddammit fuck ' even defend properly joke,
1143,1143,True,True,False,True,False,False,False,False,False,False,Wow .. Think I ' going buy bullet test vest .. shit ! black like everybody tryin ' shoot . !,
1144,1144,True,False,False,False,False,True,True,False,False,False,If black officer shot white blokes would fine black people . I ' racist .,
1145,1145,True,True,False,False,True,False,False,False,False,False,"This delusional knucklehead ' anger ONLY justified Mike , indeed , unjustly killed . If , hand , Mike malicious person , shooting warranted , rioting justified . NO ONE know happened day , riot taking place basis assumption .",
1146,1146,True,False,False,False,False,True,True,False,False,False,"OMG ! IT 'S A TERRORISM ! AN ISIS UNDERCOVER-AGENT ! What , Americans ? ? ? ? ARREST HIM !",
1147,1147,False,False,False,False,False,False,False,False,False,False,Keep letting real people get front camera ... The truth told purest forms .,
1148,1148,False,False,False,False,False,False,False,False,False,False,criminal kid get shot cops almost everyday . Plus Mike Brown bad criminal record started fight .,
1149,1149,True,True,False,False,False,False,False,False,False,False,"The city full really , really , really stupid people . Can ' try reason .",
1150,1150,True,False,False,False,False,True,True,False,False,False,This county go back middle southeast ' county b,
1151,1151,False,False,False,False,False,False,False,False,False,False,"people get shot everyday , come one cant getting attention",
1152,1152,True,False,False,False,False,True,True,False,False,False,"Why history humanity people color , creed culture found way rise ash oppression self betterment self maintaining , EXCEPT black ? ? ? ? ? ? ? ? ? ? ? ? ? ? ! WHY ? Please enlighten unknown phenomenon .",
1153,1153,True,True,False,False,True,False,False,False,False,False,What freaking douche bag,
1154,1154,True,True,False,True,False,False,False,False,False,False,CNN need rental man . He real American . We trouble .,
1155,1155,True,False,False,False,False,True,True,False,False,False,"One feral hoodlum put , rest u longer need fear thuggish behavior . Angry ? Blame parents- failed raise right provide proper supervising . Or , defective start . Either manner sound like case quality control . Thank Officer Wilson job .",
1156,1156,True,True,False,True,False,False,False,False,False,False,The US government kills population !,
1157,1157,True,True,False,False,False,False,False,False,False,False,FALSIFY ! ! ... CNN IS BS,
1158,1158,True,True,True,False,False,True,True,False,False,False,We need get back basic . When savage riot protest utilized German Shepard ' . shoot animal ...,
1159,1159,True,True,False,False,False,False,False,False,False,False,Why hell even interviewing ? This guy ' silly .,
1160,1160,True,True,False,False,True,False,False,False,False,False,"Oh God . I fucking love Arab guy . Such wise word . He seriously someone open eyeball world . He see thing , rare globe today . A grand fucking amen guy ... Wake fuck America",
1161,1161,True,True,False,True,False,False,False,False,False,False,"Mister. Smerconish , Sir , journalist . NO journalism say claim interview object / searching 15mins fame part interview . And/ / speak direction wanted . - If algo , trying DEFAME person . And illegal ! And definitively serve time ! You go back school truly obvious handle word mouth care NOR critical enough Authorities ! Why would wait ton paper illustrates know ... That INDEED ran , stopped , hand aeronautical got shot , innumerable time . There doubt side happened witness say . There , however , probe journalist go poser people . Your opinion NOT superior ! GET OFF YOUR PRESIDENTS AND GO OUT AND DO SOME REAL REPORTING ! SHAME ON YOU ! ! ! And SHAME ON CNN FOR NOT HIRING OCCUPATIONAL ! !",
1162,1162,True,False,False,False,False,True,True,False,False,False,That Arab rapping 3:14 Go forthcoming bro .... LOL So getto,
1163,1163,False,False,False,False,False,False,False,False,False,False,Isn ' buddy got knocked phone stolen Ferguson ?,
1164,1164,True,True,False,False,True,False,False,False,False,False,"Bassem Masri uneducated goofball . Just listen word coming mouth , sound like stupid tiny kid . Sorry , please grow shit learn law instead repeating `` FREEDOM OF SPEECH '' , `` I 'M A CITIZEN '' , `` GO AHEAD BRO , I 'LL HEED TO YOU '' . Somebody shut guy .",
1165,1165,True,False,False,False,False,True,True,False,False,False,"“ Doing White child deserve future ? Tens zillion non-Whites flooding White country every year , decade , imply Whites minority every country founded . Black country remain majority Nigger , Asia country remain majority Asian . Only White country affected . This genocide international law . But anti-Whites ’ call genocide ; call diversity . Diversity mean chasing every last White child . Anti-racist codeword anti-White . ”",
1166,1166,False,False,False,False,False,False,False,False,False,False,Bassem Masri well says bro !,
1167,1167,True,True,False,False,False,False,False,False,False,False,"This dawg idiot , ' best , lost already ! ! WHAT A BOZO ! !",
1168,1168,True,True,False,False,True,True,True,False,False,False,go back ' period big mouth DUNCE,
1169,1169,True,False,False,False,False,True,True,False,False,True,Muslims like spit white people . Brought Muslims nggrs I still wait immense plasma cheap tv looted shop .,
1170,1170,True,False,False,False,False,True,False,False,False,True,Yep Islamists bitch,
1171,1171,True,True,False,True,False,False,False,False,False,False,Masri unemployment,
1172,1172,False,False,False,False,False,False,False,False,False,False,"expects area majority African Americans , make since majority people pulled searched arrested area would African American well ?",
1173,1173,False,False,False,False,False,False,False,False,False,False,"This video liberal propaganda usage divide people fuel anarchy Ferguson . Stay tuned trial fact deciding `` wickedness white people '' source problem . And I mean straight watch trial , fox news , CNN , MSNBC .",
1174,1174,True,False,False,False,False,True,True,False,False,False,"THE UGLY TRUTH : If talk like THUG , act like PUNK , walk like GANGSTER , live like THUG ... Then die like THUG ! `` Live sword die sword . '' - `` Don ' hate player , hate game ! '' This innocent little child walking street got shot back . If can not blame parent must look individual case adulthood . What kind music listen ? What kind video view ? Who role model ? How environment affect ? Who enablers ? Who associating ? But importantly , accountable action ? Unfortunately , day , chose wrong pathway fate . Toi can not rob store call shoplifting . Heck , might well call lending without permits . This first crime probably many unrecorded ( caught ) negative action Mike Brownish ( MB ) . You can not assault another human without consequence . Neither say `` playing , massive deal , childish '' . Get real folk . The riot , looting , attack , risks nothing MB . It culture feel entitled use excuse advocacy find excuse commit crime name `` No Justice - No Pacification ! '' Hands Up - Don ' Shoot ! '' - Please cultivation necessary STOP , `` Pants terrain , Pants Terra , Looking like Twit , Pants Ground ! Hat turned Sideways , Gold mouth , Looking like Jackass , Underpants Ground ! '' Let say , THIS IS NOT CIRCA RACE ! THIS IS NOT CIRCA LACK OF JUSTICE ! JUSTICE , naturally street , usually end tragedy . This result immature respect THUG believed could use size bullying . He perhaps teaching know street . -- -- -- -- - REAL PARENTS ( around ) would called MB `` Childish '' . That , childish behavior . His behavior felonious criminal . And frank , would probably cost life elsewhere several time . REAL PARENTS ought stated , `` This son . What wrong boutique clerks . If fact , evidence exhibit son assaulted officer , posed threat going officer shot fired ... Thereafter may son rest peace action condone consequence due select action . We unconditionally love son . However , similarly forgive officer . We apologize store clerk hope family people move learn , action live dictate consequence , positive negative . We would also like support alternate mode event happen using non-lethal weapon rubber bullet , taser , mace , etc . -- -- -- -- -- - And truly support change - NO SILENCE - NOS VIOLENCE . There sugar coat . As human , race , need accountable say . Lastly , If officer racist shoot MB without rhyme reason , fact , oriented MB & DJ black , decided gun MB ( back front ) even though surrendered peacefully hand raised , THEN I would side MB support cause . But unfortunately , evidence thus far support paragraph . Question 1 : Would still reaction , officer females ? Question 2 : Would still replies , officer Black/African American ? Question 3 : Would still reaction , Mike Brown gunned peer race ? Question 4 : Would still answers , Mike Brown White ? Question 5 : Would still end consequence ( death ) , Mike Brown productive home , work , school running street ? To people : '' Nothing world dangerous sincere ignorance conscientious stupidity . '' - Martin Luther Emperor , Jr . I think safe say , live dangerous period simple fact proving Martina Luther King , Jr. ' quote . Unfortunately , coming race supporting forfeited cause . To people cry wolf ... MJ Please Repost ! ﻿",
1175,1175,True,False,False,False,False,True,True,False,False,False,People say black play victim . But according comment fault chooses officals racist . Whites good thing going Missouri racist . All white folk point finger . Take punk bitch power . Ours tryin back racism . Deport everyone else .,
1176,1176,False,False,False,False,False,False,False,False,False,False,"Protest converted riot majority people wanted . Don ' fooled statesman , play serious game common man . Take care everyone rescues humanity . Peace !",
1177,1177,False,False,False,False,False,False,False,False,False,False,"Worst TestTube video ever : inequality opted : ( `` bianca flight '' ) , via shifting demographic , etc . But remaining resident DO say : THEY VOTE put contestant go city council meeting put grievance councilman , etc . Besides , supposedly `` post-racial era '' America , race leader matter ? Oh , BTW , title asked really caused riot : seems accounting answer -- town LAWBREAKERS .",
1178,1178,True,True,False,False,False,False,False,False,False,False,That punk get blasted reason ! ! If cop shoot person else would ! !,
1179,1179,True,True,False,False,True,False,False,False,False,False,"A lot people entire medium missing huge crucial point : WHY Micheal Brown even stopped first place ? ? ? The day happened , officer indicated Mike Brown walking street . Then day later , looted convenience store . Despite fact owner say store never robbed . The officer apparently affraid life . The PD claim `` seriously injured '' altercation Mike Brown . Even though video showing agent , perfectly fine , standing Mike ' body hour shooting . Also , Mike ' body 35 foot away officer Mike apparently `` charged '' . Dude , police full shit . If ' seeing shit made , ' either bigot goddamned witless .",
1180,1180,False,False,False,False,False,False,False,False,False,False,Thee say black . This piece came bit stiff due repeated use African American .,
1181,1181,False,False,False,False,False,False,False,False,False,False,I live St. Louis awful .,
1182,1182,False,False,False,False,False,False,False,False,False,False,"Ferguson like American city penitentiaries . If resident feel abuse , discriminated , subjected illegall search seizure advice move ! Our country vast I confident find somewhere great nation find place happy successful .",
1183,1183,False,False,False,False,False,False,False,False,False,False,I believe rectify word caucasian `` white '' . Let ' correct every regard . Great report though . I love video .,
1184,1184,False,False,False,False,False,False,False,False,False,False,"In France , I military , taught could use lethal weapon us similar/equal top lethal weapon u another defend ; utilizes superior armes NOT/NEVER allowed . I think ' Noble French concept . B )",
1185,1185,True,False,False,False,False,True,True,False,False,False,"Perhaps start teaching negra law education important , instead treating special snowflake ?",
1186,1186,False,False,False,False,False,False,False,False,False,False,While I agree report I certainly believe event went Ferguson need investigated . Your statistic support targeting particular race number stop quest certainly explained away fact population region particular race given greater opportunity someone stopped likely going race . I think analysis would need conducted make collation . I saying race factor . I saying statistic misleading requisite considered thoughtfully asserting aiding statement .,
1187,1187,False,False,False,False,False,False,False,False,False,False,"Its funny doctor push drug legal , even tho prescribing medicinal misuse , whereas minority get locked year marijuana known favorable economy . The war drug started government still supply street day . Racial profiling stupid . Caucasians commit mass shooting I ' see searched go mall , movie theater , school etc",
1188,1188,False,False,False,False,False,False,False,False,False,False,"So ' implying Ferguson black , choices appointed official white , mean majority people Ferguson ' represented ? That mostly black population emerge voted support white official ? And median income lower MO US whole , population largely black , statistic ?",
1189,1189,False,False,False,False,False,False,False,False,False,False,"Ludicrous liberal tripe meant divide u along race/class barrier even Though Blacks ( I reject uses word African American ) oppressed local Government community band together vote . Voting black . This live Democratic Republic . Sorry , argument nothing excuse criminal statistically result large nigger community ( 68 % ? ) . Blacks really need stop listening Democrats preach , `` You can not win deck stacked `` oppressive lifestyle . They ' never rise current condition cling liberal excuse . It ' color skin , overall presentation .",
