,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate,LEMM
435,True,True,False,True,False,False,False,False,False,False,This far base ' even call propaganda ! BS !
436,True,True,False,True,False,False,False,False,False,False,It look like M. Brown `` suicide '' cop thing .
437,False,False,False,False,False,False,False,False,False,False,518 urban youth handle truth presented video .
438,False,False,False,False,False,False,False,False,False,False,This yet another reason police need wear A/V recording device All time . And people well . It really help ensure Truth maintained time . I imagine officer POV camera would show situation ...
439,False,False,False,False,False,False,False,False,False,False,"police officer wearing camera lapel , issue would open shut case ..."
440,False,False,False,False,False,False,False,False,False,False,"Stefan Molyneux : You give rounded view . You simply wanted use old tired ploy discrediting Michael Brown . No sane person would believe Officer Wilson perfect angelic white man ( person exists ) privy questionable characteristic cop rest assure human nature . In spite Brown smoking weed stealing blunts even rapping bitch , gun etc .. justify someone unarmed shot many time . That desensitized culture hip hop white people also monetarily benefited ."
441,False,False,False,False,False,False,False,False,False,False,What saying 13 minute ... could easily rap call duty . White kid play . Btw pretty sure eminem sum white lyric . Go racism !
442,False,False,False,False,False,False,False,False,False,False,"Dude someone , please tell dude listen violent music like gangsta rap deathmetal , mean like fighting killing , lol ."
443,False,False,False,False,False,False,False,False,False,False,Denny brained also fire extinguisher .
444,False,False,False,False,False,False,False,False,False,False,"I ' believe reciting music listened . What cop using excessive force . When cop become judge , jury executioner society screwed . The issue cop get trained escalation force use non lethal mean apprehend civilian suspect ."
445,False,False,False,False,False,False,False,False,False,False,Let news
446,False,False,False,False,False,False,False,False,False,False,"If act like gentleman , treated like gentleman . ................ someone act like gentleman ."
447,False,False,False,False,False,False,False,False,False,False,"There ' much good data . I wish presented without speculation marijuana blunts , emphasis rap lyric youtube video . I know friend ever hurt anyone guilty . We saw video , saw take cigar shove guy way . There ' reason try bring culturally normative thing , admittedly ridiculous , indicate actual violence , including rap lyric often complete bull , ' otherwise done amazing job collecting wide range fact putting together , generally , great presentation . Again , Thank 99 % , I greatly appreciate . I fear much good material dismissed due emphasis item admit really ' mean anything ."
448,False,False,False,False,False,False,False,False,False,False,"All people cell phone crowd recording encounter , claiming saw , nobody - medium , independent researcher witness video footage encounter Brown officer shot ."
449,False,False,False,False,False,False,False,False,False,False,I ' wait Jesus come back could take care b I ' getting sick tired racist white people racist black people damn get along black man I love white people black people away hate heart try loving hate gon na take u hell need come together god child kkk black power u
450,False,False,False,False,False,False,False,False,False,False,"Man , officer got lucky video . His life still ruined I juror I convict . I black way ."
451,False,False,False,False,False,False,False,False,False,False,I till started advocating 2 parent family 'black ' community totally lost .
452,False,False,False,False,False,False,False,False,False,False,"This really sad story . Someone killed reason , racial war increase . The devil must seen officer victim guy caused action . Let ' pray soul ."
453,False,False,False,False,False,False,False,False,False,False,"The music reference sex , drug , stealing , murder , etc . ... ya , pretty much rap music like"
454,False,False,False,False,False,False,False,False,False,False,"A good job determining occurred Brown killed . However , occurred simple matter racism , police abuse anything mentioned . Question everything . Until pull back curtain see wizard illusion one life energy sacred ... turn TV . Peace , love appreciation ."
455,False,False,False,False,False,False,False,False,False,False,"Dear Mr. Stefan Molyneux . Why ' add video regarding Michael Brown Ferguson PD horrible history lying corruption ? If smart I think , make statement massive authoritarian corruption negative impact community serf ? And people eventually get fed choice disregard law / fight back ? What cop merit charge Mr Brown ? If indeed happened ?"
456,True,True,False,False,False,False,False,False,False,False,"Pathetic pseudo philosophy , vile little man ."
457,False,False,False,False,False,False,False,False,False,False,The chief black lying
458,False,False,False,False,False,False,False,False,False,False,What Is Mr brown side oh dead .
459,True,True,False,True,False,False,False,False,False,False,"exactly right Stefan , crime bad decision creates poverty poor unattractive area . criminal ' steal necessity .. get `` respect '' homies . pathetic"
460,True,True,False,False,False,False,False,False,False,False,Brown piece shit world better without .
461,False,False,False,False,False,False,False,False,False,False,"Stefan ..... Please ..... Ummm , fact ? ? ? ? ? How ya `` philosophize '' without 'em ?"
462,True,False,False,False,False,True,True,False,False,False,"BLACKS ARE TIRED OF BEING KILLED FOR NOTHING , HE DID N'T HAD A WEAPON , SO YOU SHUT YOUR ASS WHITE DEVIL . ALL WHITE PEOPLE ARE EVIL ."
463,False,False,False,False,False,False,False,False,False,False,I presented . I ' believe Mike Brown innocent . I believe acted arrogantly disrespectfully toward officer could led . BUT ... I hate fact officer compared George Zimmerman . Zimmerman jerk shouldve minding business trying wanna- cop . The officer right duty confront situation way . Zimmerman could easily walked away stayed phone dispatcher .
464,True,True,False,False,False,True,True,False,False,False,"This make damn angry . All worthless thug got shot ? The protest , animal looting tearing shit neighborhood ? This everyone think black community fucked , fucked ."
465,False,False,False,False,False,False,False,False,False,False,Kajieme Powell Shooting Video Disturbs For So Many Reasons link video mentoned
466,False,False,False,False,False,False,False,False,False,False,Man Stef spitting fire hot enough make Dylan jealous 12:26 - 13:34
467,True,True,False,True,False,False,False,False,False,False,Criminal got shot ... Great !
468,False,False,False,False,False,False,False,False,False,False,"I magic hamster drank lot lean never heard anyone using Skittles lean , Jolly Ranchers ideal candy use . Not I magic hamster doubt someone using Skittles lean I want point Houston , lean quote/unquote `` created '' , magic hamster prefer use Jolly Ranchers lean ."
469,False,False,False,False,False,False,False,False,False,False,"Watching Video , It clear Stefan seems buy argument favor White Police officer , Dead Black kid . I watched Videos posted see patter bias exist ? sure enough , repeated patter argument Tryvon Martin . So , convince like minded . You different Alex Jones , many White Conservatives pretend system affect white people . Minorities Blacks fair game . So , Stefan , keep preaching one sided view gain many White admirer share view ."
470,True,False,False,False,False,True,True,False,False,False,"Black cop kill white kid ... Black kid kill white cop . Does anyone riot , protest engage national news ? No . Race ' mentioned either circumstance . So think , ask question ( answer honestly ) : Who REAL racist country ?"
471,True,True,False,False,False,False,False,False,False,False,"That video pushing clerk around really made lose sympathy . You definitely tell guy likely dick.But hell , I need new TV I might well riot go loot one honor"
472,True,True,False,False,True,False,False,False,False,False,easy point negative black man point good point white man shit corny wan na taken seriously tell fact good bad party know couple lyric picture showing middle finger doest justify shot 6times medium say controlled look around internet store owner micheal brown alledgedly stole cigar said wasnt micheal brown video bogus think everything happened cop v black men recent year make sen black man start beating policeman run away policeman start firing micheal stop rush back police gun drawn already fired shot pure bullshit .... !
473,False,False,False,False,False,False,False,False,False,False,Let u look fact Moving away - shot fired - 5 6 witness Arms - shot fire - 4 witness Dropping knee - shot fired - 3 witness Audio Recording - 10-12 shot two group Video Recording - spontaneous utterance hand etc Fighting Officer - Officer others Fighting Weapon car - Officer others Weapon discharged car - Officer others Damage officer eye - Medical report released Officers statement - released Police log incident ( radio report ) - released I forgot third review wound showed shot least twice `` '' . Any witness yet support `` unofficial '' officer ' version incident ?
474,True,True,False,False,False,False,False,False,False,False,dude lying azz ... racist cracka
475,False,False,False,False,False,False,False,False,False,False,I help laughing started reciting rap lyric . TOO GOOD !
476,True,True,False,False,False,False,False,False,False,False,Holy shit ! And I thought Trayvon Martin supporter imbecile ... You Michael Brown clown must dope !
477,True,True,False,False,True,False,False,False,False,False,I guess suck 2 construction worker show prove entire video wrong .
478,True,False,False,False,False,True,True,False,False,False,"Right ! ! ! Finally Sane opinion event ! These Black bastard soooooooooo IGNORANT ! ! ! Running around yelling looting carrying , like LA Riots .... Same old shit"
479,True,True,False,False,True,False,False,False,False,False,This video biased full shit .
480,True,True,False,False,True,False,False,False,False,False,Okay literal fuck Skittles tea lean ?
481,False,False,False,False,False,False,False,False,False,False,people translating conversation funniest saddest shit ever ... funny ' getting WRONG sad people reaching every direction find hole get cop ....
482,True,True,False,True,False,False,False,False,False,False,"So autopsy showed number wound right arm making scenario shot hand raised lot le likely . Or still trying claim ? Let ' see , innocent unarmed gentle giant , minding business , gunned cold blood jaywalking sadistic , jack-booted , racist thug police officer shot innocent youth back hand raised trying surrender . I keep forgetting BS story still trying defend claim totally refuted fact . Regardless , `` matter '' already decided cop guilty ."
483,False,False,False,False,False,False,False,False,False,False,This would stop cost came black community created . No responsibility worry
484,False,False,False,False,False,False,False,False,False,False,shoot someone run ? lol ?
485,False,False,False,False,False,False,False,False,False,False,"Spin way want , could thug police officer would know either way unless previous offense remembered , . He weapon , police trained shoot six time . The fact never truly know fact . Go sign petition police officer wear camera chest , debate seems 'threatening . '"
486,False,False,False,False,False,False,False,False,False,False,It odd Stefan say wait get fact judging cop ... rush judgement alleged scenario favor cop . The truth ' know `` truth '' mix side .
487,False,False,False,False,False,False,False,False,False,False,Advertising & ignorance creates much crime opinion .
488,True,True,False,True,False,False,False,False,False,False,I THINK THAT GENTLE GIANT WOULD HAVE KILLED YOU AND SONGS AND RAP BOTH TALK BAD
489,False,False,False,False,False,False,False,False,False,False,"well , seeing looting `` protesting '' , I would say would high exhibit poor decision making . I also impressed anyone going `` college '' , college used . It ' pretty much extended childhood people go ."
490,False,False,False,False,False,False,False,False,False,False,tazers
491,False,False,False,False,False,False,False,False,False,False,"It obviously matter smoked Marijuana , family ' autopsy say shot back . This unbiased witness clearly state ( 3 time ) MB coming officer . No mention hand . Witness Michael Brown Shooting repeat 3 time : `` dude kept coming towards police ''"
492,False,False,False,False,False,False,False,False,False,False,"This guy little biased ' sure , maybe bring fact taser used could avoided . Forensics tell truly happened I highly doubt mike brown needed shot six time . Or calling back ? ? No one said cop hero handle two kid especially acted aggressively . To say cop completely right racist Stefan come crazy .. cop held higher standard . First cop mistake calling backup , second trying get door right kid lol remember training u get space handle situation better . My uncle cop told . Also taser first move mike charging even pursued block away waited back ."
493,False,False,False,False,False,False,False,False,False,False,"Public school terrible , problem many kid attending public school bring sort issue classroom . Please ' build strawman characterization left , many community need public financial support conservative economic policy devastated local economy . Welfare simply symptom cause ."
494,False,False,False,False,False,False,False,False,False,False,It ' taken 40 minute deduce reasoned people within minute hearing story break . ... thank anyway .
495,False,False,False,False,False,False,False,False,False,False,Michael Brown home angel street devil . He altar boy . His death .
496,False,False,False,False,False,False,False,False,False,False,"I understand committed robbery offense deserve die .. put jail end life Trayvon martin , going buy skittle , deserve death either .. totally biased white would labelled troubled teenager peer pressured commit crime ."
497,False,False,False,False,False,False,False,False,False,False,"Where picture cop injury , ' ambulance injured officer ."
498,False,False,False,False,False,False,False,False,False,False,Omg started rapping I lost . Lmao
499,False,False,False,False,False,False,False,False,False,False,good one Stefan
500,False,False,False,False,False,False,False,False,False,False,"obviously take whoever ' word whatever happened ' taking unpopular stance . try hard justify stance contrary norm , although ive loved many video longer watch take word law enforcement one day distrust government next day . insincere , stefan molyneux -MW"
501,False,False,False,False,False,False,False,False,False,False,"Obviously rapping ' crime , face indicative poor character . Aesop Rock rap , rap murdering people beating shit people fun . But rap stuff , stuff speaks volume character want perceived world . It ' absolutely relevant"
502,False,False,False,False,False,False,False,False,False,False,People I know ground saying people Ferguson saying black/white thing . It ' cop stepping boundary . He said protest daylight peaceful `` tailgate '' like . Then cop come military-like overreactive . FWIW
503,False,False,False,False,False,False,False,False,False,False,Why spread word 20 year unarmed white guy shot black cop ?
504,False,False,False,False,False,False,False,False,False,False,One best breakdown I seen yet . We need slow think act thing .
505,True,True,False,True,False,False,False,False,False,False,"If watch video Stef mention 21:15 know truth . ALL THE FUCKING EVIDENCE YOU NEED STARTS AT 6:03 THAT 'S WHAT HAPPENED . The whole thing started car , kid ran , cop ran , kid turned around , charged cop , cop freak fuck , start shooting , kid come coming cop , eventually got hit head . The end ."
506,True,False,False,False,False,True,True,False,False,False,white weak
507,False,False,False,False,False,False,False,False,False,False,"Stephan , Thank video . It take available information account provides reasonable rational breakdown . Now , next video . Could please call '' The Truth About Police Brutality And The Militarization Of Police In The United States '' . Thank , Steve"
508,False,False,False,False,False,False,False,False,False,False,"OMG ... give whole story , gave one side half"
509,True,False,False,False,False,True,True,False,False,False,The white race racist race .
510,False,False,False,False,False,False,False,False,False,False,"I ' think somebody deserves die stole cigar . Fine , ' criminal , put legal process . It ' humane kill . Americans treat felon criminal like ' dog , moment commit minor crime like stealing cigarette smoking weed ' longer human ' right one . The rap made bad quality tone , I ' think matter ; lot people produce rap music , considering biggest rapper always talk 'smoking weed ' 'bitches ' killing people , surprise brown probably inspired . The crime Brown stealing cigar . That ' . Tell , white person went convenience store stole alcohol , got shot even hour later police , would justify police shooting ?"
511,False,False,False,False,False,False,False,False,False,False,When 6 ' 4 '' 290 charge armed cop dangerous weapon .
512,False,False,False,False,False,False,False,False,False,False,"When coming towards officer thing charging officer , person 35 foot away ! No eyewitness saying"
513,False,False,False,False,False,False,False,False,False,False,"Stef ' stateless society , discussion existence cop useless . You know cop protect state corporation take decision existence people two second waw ."
514,True,True,False,True,False,False,False,False,False,False,Once molyneux spread complete information complete garbage .
515,False,False,False,False,False,False,False,False,False,False,"Your time sequence event wrong , 911 call made report robbery officer darren Wilson dispatched crime scene , even police chief said publicly ."
516,False,False,False,False,False,False,False,False,False,False,Thank
517,True,False,False,False,False,True,True,False,False,False,White Supremacy best !
518,False,False,False,False,False,False,False,False,False,False,"It ' amazing ONLY info police officer given award . He find nothing else . Plus 4 witness support opposing view state friend officer Wilson wife say repeatedly fact . The nothing hit piece Michael brown . How long take tell truth . It ' 9 day still ' statement officer . But quick release dirt Micheal brown . Are smelling yet ? ? ? Are waiting see video caught incident ? ? ? It ' take 9 plus day show written report . UNLESS ITS FILLED WITH LIES ! ! ! Truth ' change need preparation , simply tell ."
519,True,True,False,False,False,False,False,False,False,False,"Michael Brown would going college lived . He would county jail awaiting trial robbery , assault police officer maybe even attempted murder"
520,True,True,False,True,False,False,False,False,False,False,"What construction worker working area , saw incident stated Brown hand raised surrendering ? I find interesting witness account limited solely 2 account support minority viewpoint . Additionally , innocent proven guilty mindset OJ Simpson charged Nicole ' murder ? Explain shot Brown ' back ? You conveniently omit information . All witness state Brown ' surrendering except 2 mentioned . I seen single picture injury sustained police officer Brown allegedly beat . Do actually believe picture existed would medium ? I saying officer ' action motivated racism . I saying officer probably psychopathic tendency . It seems type hired police street USA . Great presentation , highly hypocritical .."
521,False,False,False,False,False,False,False,False,False,False,"You call anarchist defend cop shooting unarmed civilian . I ' highly disappointed . At beginning video referred `` square '' know blunt . It ' much worse Stefan , ' incredibly touch evidence complete ignorance towards black/hip hop culture slang . If start smoking blunts listening hip hop would likely gain enlightened understanding life like lower class America ."
522,False,False,False,False,False,False,False,False,False,False,"`` Almost floor shaving quality cigar ... '' Cmon , keep sensationalism ? Other one comment , video perfect . Well thought , well put ."
523,False,False,False,False,False,False,False,False,False,False,"Thank , Stefan . Humorous , tragic enlightening . From California ."
524,True,True,False,False,False,False,False,False,False,False,These comment fucking ridiculous seeing video year . We know “ hand ’ shoot ” bullshit . Still tragedy let ’ keep exploiting man death . No good come anyway shape form .
525,True,False,False,False,False,True,True,False,False,False,“ Black thug ” ’ plan @ seattlemqrksjoin3 tf
526,False,False,False,False,False,False,False,False,False,False,He said nigga way many time
527,True,False,False,False,False,True,True,False,False,False,"Did really say trevon martin brought watermelon skittle make lean ? Lol yo white ppl say aaannnyything make blk ppl look certain way truth .. even trevon said limit nigga fuck , kid say dumb thing time , said batman lol ? They sicken make kind excuse .. dont u talk second video tbat came 2 year mike brown situation cop said didnt think important showed mike made trade store owner robbery lol u talk corruption police medium withholding information ?"
528,True,True,False,True,False,False,False,False,False,False,All people justifying murder evil .
529,True,True,False,True,False,False,False,False,False,False,"If injustice white kid , would ANY excuse ?"
530,True,True,False,False,False,False,False,False,False,False,Man guy nothing bunch waffling nonsense coming mouth answer question
531,False,False,False,False,False,False,False,False,False,False,MERICA ! ! !
532,False,False,False,False,False,False,False,False,False,False,ana kasparian beautiful woman world
533,True,True,False,False,True,False,False,False,False,False,Ana fuxking hot
534,False,False,False,False,False,False,False,False,False,False,"Johnathan Gentry November 24 9:59pm · There No winner loser case . My heart & prayer go Michael Brown ' family & Darren Wilson ' family . If ( current ) Leader seek make racial issue & try divide country , worker satan ."
535,True,True,False,True,True,False,False,False,False,False,"I really care much cop somebody tell dumb as girl 1,600 unarmed white people every year killed black & 3 week ago BLACK COP shot unarmed white man salt lake city & 50 % crime committed black I understand crime poverty related 2009 AD 10,000 white woman raped black FBI REPORTS fuck rape poor ? ? ? Answer nothing & anyone rape someone hanged neck dead ."
536,False,False,False,False,False,False,False,False,False,False,Hey Rogan tell `` good cop `` put bad one jail
537,True,True,False,True,False,False,False,False,False,False,"I agree Joe cop extremely difficult job many qualified handle . And yes lot good cop . However , intelligent unplugged `` matrix '' Joe always claim , seems completely unaware ignoring reality country ' corrupt prison industrial complex tie failed judicial system , well racial agenda behind police brutality ..."
538,True,True,False,True,False,False,False,False,False,False,Tear gas Geneva Convention ? ? ? ? HAHAHAHAHAHAHAH .
539,False,False,False,False,False,False,False,False,False,False,"Aiming gun people saying something ' like , extremely American . Thats . America broken system ."
540,True,True,False,False,False,False,False,False,False,False,Tear gas banned geneva convention ? Really ? Stupid cunt . Also assaulted man earlier day assaulted police officer . Thats violent felony . Add big thug tell saying unarmed shouldnt shot . The fucker tried take cop gun already . Tell would outraged thug killed cop . Double standard . Any one say different stupid asthese two .
541,False,False,False,False,False,False,False,False,False,False,Anybody got cigar ?
542,False,False,False,False,False,False,False,False,False,False,"It always easier second guess someone . Cops get lot training , end day still human . So Navy seal think . Humans make mistake . Unless make robot cop , continue mistake made . WE also medium play big part . The issue A WHITE co killed Black man . IF BLACK cop killed Black man , would even make news probably . WE need get long stop making everything race issue . Good citizen issue cop . young man saint `` gentle giant '' said . HE robbed store probably thing happen cop explained . Only God people involved know exactly happened ."
543,False,False,False,False,False,False,False,False,False,False,"I thumb upped video , clarify , Joe Rogan ' commentary , ignorance Ana spews . And I ' mean `` ignorant '' necessarily disparaging , I mean really understand situation ."
544,True,True,False,True,False,False,False,False,False,False,You `` need able call people gun CA '' citizen completely disarmed : ) That North Hollywood Bank Heist would much shorter city people havent stripped 2nd ammendment right ...
545,False,False,False,False,False,False,False,False,False,False,Great interview
546,True,True,False,False,True,True,False,False,True,False,Anna dumb as n Joe rogan clue saying ... Anna go porn something n leave job one intelligent .
547,False,False,False,False,False,False,False,False,False,False,Lord O'mighty Ana incredibly Hot . Her Body Perfect
548,True,True,False,False,False,False,False,False,False,False,Vile cunt
549,True,True,False,False,False,False,False,False,False,False,Joe rogan idiot .
550,False,False,False,False,False,False,False,False,False,False,Thought mezzican !
551,False,False,False,False,False,False,False,False,False,False,I ' working poor white I fear kid would profiled like I whole life . I get searched every time I get stopped I record love fucking . And I hope better kid .
552,True,True,False,False,True,False,False,False,False,False,"Since start giving fuck Joe Rogan say anything . Didn ' used make people eat bug shit , ' social commentator ? come fuck ."
553,False,False,False,False,False,False,False,False,False,False,"Here Finland population 5 million police force 7800 , police use weapon 40 time year . The use weapon includes pointing weapon someone . There around 10-15 shot fired every year police warning shots.There ' approximately 1-2 shot fired people per year police Finland . Many shot shot extremity death quite rare , case man coming towards two police officer machete shot first leg . When still gripping machete waved around ground officer fired , penetrating leg . The man later died hospital second police officer found guilty manslaughter use excessive force . And country 3rd gun civilian hand world 10th position death caused firearm . But unlike America , police enjoys high amount public trust , placing 5th trustworthy profession , behind fireman doctor . Maybe could something gained american cop took pointer country police procedure instead playing cowboy . EDIT : Finnish police wear blue overall resistant knife cut duty put cut-resistant glove call . This give way deal threat . http : //kuvat.uusisuomi.fi/sites/default/files/imagecache/artikkelikuva_std/kuvat/vicdan0002.jpg﻿ I copy text wrote another TYT video , issue ."
554,False,False,False,False,False,False,False,False,False,False,Look Mike brown world instrumental
555,False,False,False,False,False,False,False,False,False,False,officer pull weapon create buffer zone thing like Baltimore happen
556,True,True,False,False,True,False,False,False,False,False,I wish Joe would gone Fear Factor eat fresh steaming pile shit mouth would full hear worthless cunt speak .
557,True,True,False,False,False,False,False,False,False,False,Non lethal weapon ' control crowd lol . I love Rogan discussion stupid fuck .
558,False,False,False,False,False,False,False,False,False,False,The cop fractured eye socket fist two shot fired bottom position inside cop car guy brought second degree murder charge
559,False,False,False,False,False,False,False,False,False,False,I guess misread Joe . Have ever seen anyone put place swiftly eloquently ? I ' even sure realizes .
560,False,False,False,False,False,False,False,False,False,False,Hey ! Shout Thai writing shirt . LOL # ThaiPride !
561,False,False,False,False,False,False,False,False,False,False,love rogan ... tear gas geneva convention lol .... thats mustard gas burn rib inside vomit ... sorry say
562,True,True,False,False,False,False,False,False,False,False,Shibby dibby ignoramus as bitch
563,True,True,False,True,False,False,False,False,False,False,You ' shoot tear gas professional soldier member public country absolutely fine ! !
564,True,True,False,False,True,False,False,False,False,False,THIS BITCH SHOULD BE DEPORTED
565,False,False,False,False,False,False,False,False,False,False,"It ’ easy cop . “ I lot friend cop ” . Joe ’ kind guy think everyone friend . I highly doubt know lot cop . He ’ say badge anyone . Navy seal shown aptitude physical prowess . These SJWs bring lot people IQ . Being police officer much noble critic , know . Yes bad cop like new bad people walk life . Michael Brown went sidewalk tried force police officer . What world coming . If cop told walk side walk I would run . To many kid want rapper act like hard . There nothing hard robbing people punk . It tragedy Michael Brown lost life something trivial . And yes I black friend gone stuff I never go . But know ? They ’ fight cop , alive making something life . Respect authority live ."
566,False,False,False,False,False,False,False,False,False,False,The show title belong host name .
567,True,True,False,False,True,False,False,False,False,False,Jimmy Dore dickhead squared .
568,False,False,False,False,False,False,False,False,False,False,As traffic 5 ' bad enough .
569,True,True,True,False,False,False,False,False,False,False,bear mace gas pedal
570,True,True,False,False,True,False,False,False,False,False,Fucking dumbass attention whore causing problem .
571,False,False,False,False,False,False,False,False,False,False,Move tazed arrested .
572,True,True,False,True,False,False,False,False,False,False,If would eating coal I could roll
573,True,True,False,True,True,False,False,False,False,False,"What garbage police , kick job , paid supposed , let shit protester blocking thousand people could emergency , I surprised , I see video , police like kissing .What idiotic law enforcement !"
574,False,False,False,False,False,False,False,False,False,False,police charge ?
575,True,True,True,False,False,False,False,False,False,False,"nice lorry driver need , ran fuck ."
576,True,True,False,False,False,False,False,False,False,False,"mmh 2 year already , still moronic bullshit going shit as country"
577,True,True,False,True,True,False,False,False,False,False,Run mdrfckrs ! ! ! !
578,True,True,False,True,False,False,False,False,False,False,Run
579,False,False,False,False,False,False,False,False,False,False,The protester look like kid ( 16-22 ? ) I wonder anyone got license plate number ? Pretty wild bunch kid could much damage ? Our infrastructure pathetically weak .
580,True,True,False,False,False,False,False,False,False,False,2:22 piece shit business wearing even CHP uniform .
581,False,False,False,False,False,False,False,False,False,False,The new episode SNL also feel sorry thy guy 3:53
582,True,True,False,True,False,False,False,False,False,False,"You know worse late work , shot killed ."
583,True,True,False,True,False,False,False,False,False,False,Run
584,True,True,True,True,False,False,False,False,False,False,They shot . I would ran .
585,True,False,False,False,False,True,True,False,False,False,I ' always good moderate understanding I saw woman scrub ... screw Black Lives Matters movement . I hope dy .
586,True,True,False,False,False,False,False,False,False,False,look dimwad police ... escorting back people held ... idiot
587,False,False,False,False,False,False,False,False,False,False,great footage ... I wish news caster would shut minute police officer started talking let play ... would much interesting hearing comment
588,True,True,False,True,False,False,False,False,False,False,"All drive slowly towards . If ' smart , ' get way ."
589,True,True,False,True,True,False,False,False,False,False,"Truly sad . The people stopped roadway simply walked protestors informed 30 second going use punching bag , boy girl move . If disband , lay . Those bitch needed ass kicked . As far CHP , even one citation written . Bitch cop ."
590,True,True,False,True,True,False,False,False,False,False,"How fuck peaceful ? Gun gas human road block , problem solved ."
591,False,False,False,False,False,False,False,False,False,False,"never racist , almost make one ... ( ofc dont mean , get idea )"
592,True,True,False,True,False,False,False,False,False,False,RUN THEM OVER
593,True,False,False,False,False,True,True,False,False,False,Black life matter ? take Black ass Home ... Nothin Black ass !
594,False,False,False,False,False,False,False,False,False,False,"I ' upset court ruling , ur upset close whole freeway , go main cause , airline ticket , America , freedom speech active right"
595,False,False,False,False,False,False,False,False,False,False,# alllivesmatter
596,True,True,False,False,True,False,False,False,False,False,Did Store owner ever get PAID cigar `` fn innocent '' as kid STOLE ? ? ?
597,True,True,False,False,False,False,False,False,False,False,u job fucking loser . Get way
598,False,False,False,False,False,False,False,False,False,False,Haha 4:37 big old `` Fucking '' made censor
599,True,True,False,True,False,False,False,False,False,False,"Glad protestors affect many people , give public reason hate"
600,True,False,False,False,False,True,True,False,False,False,"Anyone stupid enough stand roadway run . If die , improve gene pool ."
601,True,True,True,False,False,False,False,False,False,False,The driver ran kept going !
602,True,False,False,False,False,True,True,False,False,False,"Blacks able White people rush hour traffic coming home job ! They bring lazy ass watching TV getting high fuck people providing welfare . Yea , White people sit jury rule po-lice brutality shooting . Piss . I ' SO sure ' getting see side story !"
603,True,True,True,False,False,False,False,False,False,False,cop dont even anything wtf.protesters want break face . loser nolifes
604,True,True,False,True,False,False,False,False,False,False,The time I ' want see sniper bush start picking one one
605,True,True,False,False,True,False,False,False,False,False,"Fuck stupid as generation . Id like apologize generation . I agree people right protest , speak , etc . But love GOD ’ mess people ’ anything . Get petition signed , write government . Why got ta fuck everyone ’ day"
606,False,False,False,False,False,False,False,False,False,False,people road goddamn kid
607,True,True,False,True,False,False,False,False,False,False,wouldve brought AR-15 wouldve done job dont care went jail nog would deserve
608,True,True,False,True,False,False,False,False,False,False,Get job !
609,False,False,False,False,False,False,False,False,False,False,What proving blocking road
610,True,True,False,True,False,False,False,False,False,False,The driver pounded !
611,False,False,False,False,False,False,False,False,False,False,"Cops make money arresting people . There ! Easy money . No tazing , macing , hurting grab cuff ! Huge safety violation right ."
612,True,True,False,False,True,False,False,False,False,False,Useless people standing middle road screaming useless shit .
613,True,True,False,False,False,False,False,False,False,False,Rich brat
614,True,True,False,True,False,False,False,False,False,False,Why didnt police job arrest idiot blocking public road ? ? ? This ridiculous people arrested ran stupid freeway !
615,True,True,False,True,False,False,False,False,False,False,Well ... bring tear gas beanbag round rubber bullet
616,True,False,False,False,False,True,True,False,False,False,* Monkey screamin bout honky intensifies *
617,False,False,False,False,False,False,False,False,False,False,Who fuck time freeway ? ? ?
618,True,True,False,True,False,False,False,False,False,False,A warning round gatling gun clear freeway instant .
619,True,True,False,False,False,True,True,False,False,False,"Omg , dumbass protester preventing cop job whining . I really really hate people protest like . Edit : Look ugly as black girl big eye ....."
620,True,True,False,True,False,False,False,False,False,False,"They gotten Fire Dept . fire truck blast water jet , ' get !"
621,True,False,False,False,False,True,False,False,False,False,All liberal nonsense
622,False,False,False,False,False,False,False,False,False,False,Can ’ believe people really believe leading kind revolution
623,True,True,False,True,False,False,False,False,False,False,I would really love see car snow plow drive straight protester
624,True,True,False,False,True,False,False,False,False,False,THESE FUCKING COMMIES even know happened
625,True,True,True,True,False,False,False,False,False,False,"They need arrest protester soon start blocking traffic . If I driver saw starting block road , stop em ."
626,True,True,False,False,True,False,False,False,False,False,"Anyone else pissed ended ? Just let walk , big deal . All crap pulled one got pepper sprayed"
627,True,True,False,False,False,False,False,False,False,False,Idiots
628,True,True,False,True,False,False,False,False,False,False,I ’ care protesting . One run punk as ’ . I hope get run TF
629,True,True,False,True,False,False,False,False,False,False,Black life splatter .
630,True,True,True,True,False,False,False,False,False,False,"I ' walk right past cop pepper spray , Boy I ' wait free pas beat protester as ."
631,True,True,False,True,False,False,False,False,False,False,There law ' prosecuted run people blocking street . They sure know go winning people cause ! Lol
632,True,True,True,False,False,False,False,False,False,False,"Just accelerate , go fast enough , one able film plate time"
633,True,True,False,False,True,False,False,False,False,False,They need shoot racist fucktards
634,True,False,False,False,False,True,True,False,False,False,You white racist always comment section . I ' glad white exterminated . Another 100 year white . Peace earth
635,True,True,False,True,False,False,False,False,False,False,"get pay protest , ask protesting idea flow along , , , mean would run fuck system u cant arrest drive thru arrest ' fuck system america , ok voice right right block traffic"
636,True,True,False,True,False,False,False,False,False,False,Very weak display law enforcement .
637,False,False,False,False,False,False,False,False,False,False,Let ' relax * slowly grab 12 gauge *
